,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,occupation,occupation_20_TEXT,salary,hours,tenure,education,task_experience,task_realism,consent_certain,consent_maybe,invited,grader_id
2057,2/4/23 10:15,2/4/23 10:18,IP Address,100,158,TRUE,2/4/23 10:18,R_3dEoOBpAeDQIRnI,*******,anonymous,EN,Manager,,"$120,000+",44,7,,Yes,more than 10,Yes,,certain,154dfd749dcba68c75231feb8409099a04f4b728924e89f335b98eb141badd10
2058,2/4/23 10:17,2/4/23 10:18,IP Address,100,46,TRUE,2/4/23 10:18,R_2TTW6nuF1RLPRAm,*******,anonymous,EN,,CAD Design ,,,,,,,,,_,79cc21c96a31da956f9dc1ab68fc149168d9bad44ceb9b1ae98c92da49dfc962
2059,2/4/23 10:18,2/4/23 10:18,IP Address,100,43,TRUE,2/4/23 10:18,R_3xesSmLwDG6OYlH,*******,anonymous,EN,,Accounting Assistant,,,,,,,,,_,214d267524b2d8bd4ca42f8b89c3921ae53f27dbfe1344e027e786cb6c278aa5
2060,2/4/23 10:18,2/4/23 10:18,IP Address,100,49,TRUE,2/4/23 10:18,R_2e81Wvy3gOxThdo,*******,anonymous,EN,Manager,,"$120,000+",44,30,,Yes,3-Jan,Yes,,certain,50481e8f3c7b7b17ea8f2551c459daeb34e52b85bd987afbc315602a2a2ba9d3
2061,2/4/23 10:19,2/4/23 10:19,IP Address,100,11,TRUE,2/4/23 10:19,R_3irLmqFjM1qWEVW,*******,anonymous,EN,Teacher,,,,,,,,,,_,eb6e1ba6002d11a58d9aefb7f86b1b82b031c4b75995f8689b1fe4991f8c6132
2062,2/4/23 10:18,2/4/23 10:19,IP Address,100,33,TRUE,2/4/23 10:19,R_233rvetmNfMyMfe,*******,anonymous,EN,,Gunsmith,,,,,,,,,_,aac2ba01320af3f34b54db1605850b899ce0f1b2cfdb77bc757e683c2a7b5f89
2063,2/4/23 10:19,2/4/23 10:19,IP Address,100,16,TRUE,2/4/23 10:19,R_TwkVDhVSTOdyPLj,*******,anonymous,EN,,Production Planner,,,,,,,,,_,b317ac67e39e498286e36e88e2ad35fb6c7b3b66b8d129862d8700ca367343bb
2064,2/4/23 10:19,2/4/23 10:19,IP Address,100,15,TRUE,2/4/23 10:19,R_cwllmRbfYy0h6Ux,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,f1c0f12f2c8130402d6bcabf14d6f4ad234ae990413afd7486858df13f9cb5cd
2065,2/4/23 10:17,2/4/23 10:20,IP Address,100,154,TRUE,2/4/23 10:20,R_W1fSON5wMG1oLMl,*******,anonymous,EN,Manager,,"$60,000-79,999",29,7,,No,3-Jan,,Yes,maybe,65c133072bf7bc12cb6a436e1afddc53e9767eb62d86ca0c600ac5dd0d1be41d
2066,2/4/23 10:19,2/4/23 10:20,IP Address,100,18,TRUE,2/4/23 10:20,R_3nSqHBOW7IUwCya,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,9b7db122b7dc4082c3466ed5c13507540c53c8e8db0a7465926c76e2923745e4
2067,2/4/23 10:18,2/4/23 10:20,IP Address,100,87,TRUE,2/4/23 10:20,R_22YzCxuKwveOxWq,*******,anonymous,EN,Manager,,"$120,000+",45,17,,Yes,more than 10,Yes,,certain,d73a19a903ad23037ce7ce393ecb845596f3b2f7d2ca4f1046bebf83e3f0f68d
2068,2/4/23 10:20,2/4/23 10:21,IP Address,100,55,TRUE,2/4/23 10:21,R_3HuVlZ6IXHpeTwv,*******,anonymous,EN,,customer service rep,,,,,,,,,_,192fddbc72d6d33c9d3691f66ef3c5005fedbaac127b813b918778f7bf5297a9
2069,2/4/23 10:21,2/4/23 10:21,IP Address,100,16,TRUE,2/4/23 10:21,R_1l0lKu74u3OeWnY,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,100c138d8ed750c6474fc9d0c5de5bc23693765a934a5250041fab4ce207f9f4
2070,2/4/23 10:19,2/4/23 10:21,IP Address,100,146,TRUE,2/4/23 10:21,R_24HliCupFa7k5sf,*******,anonymous,EN,Manager,,"< $20,000",40,1,,Yes,3-Jan,,Yes,maybe,b44e3072c837aa776c0b3572470eaa83cbf147481e9994b7a49e137167f69e67
2071,2/4/23 10:20,2/4/23 10:22,IP Address,100,143,TRUE,2/4/23 10:22,R_1gbxkJZClkbobEr,*******,anonymous,EN,Manager,,"$20,000-39,999",50,50,,Yes,3-Jan,,Yes,maybe,cf80e89612536068c0fc5145c8318e78aafbd8ac4ceb22fffbdf8030bafbd9d1
2072,2/4/23 10:21,2/4/23 10:23,IP Address,100,83,TRUE,2/4/23 10:23,R_2PcZv8Gu3PB9tT5,*******,anonymous,EN,Manager,,"$40,000-59,999",40,30,,No,0,,No,maybe,73657b0ed39e4cfd8efa5dc6b913ff8317f132d40e53eeb0ef18055e6caec626
2073,2/4/23 10:21,2/4/23 10:23,IP Address,100,119,TRUE,2/4/23 10:23,R_3fqwz7nyq4KvSUl,*******,anonymous,EN,Manager,,"$60,000-79,999",40,7,,Yes,3-Jan,Yes,,certain,2bbcea138b1415dac8ef4d6a2b98cc7e5a378bdd5c9db0ea700ee3ec1424755b
2074,2/4/23 10:19,2/4/23 10:23,IP Address,100,269,TRUE,2/4/23 10:23,R_12FR5OhnGZNGNoR,*******,anonymous,EN,Manager,,"$100,000-119,999",40,6,,No,0,,Yes,maybe,65ec527ed62610cc0a38d7eed91e689ee6217133d7a4f5e6742053ea89f40c76
2075,2/4/23 10:22,2/4/23 10:23,IP Address,100,50,TRUE,2/4/23 10:23,R_V20jaI7tFKLQRyx,*******,anonymous,EN,Manager,,"$100,000-119,999",40,15,,No,0,,Yes,maybe,774ca09e4288a90f2a59e04ca4c420b37a8ecdf58c4af6a2484f1ed289a33638
2076,2/4/23 10:23,2/4/23 10:23,IP Address,100,13,TRUE,2/4/23 10:23,R_1eVl7llKPwsneo0,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,49578dd18f45f7a9fb76bbf4a8334f01a20763ce37cbc5bf526307e07d985f0a
2077,2/4/23 10:23,2/4/23 10:24,IP Address,100,17,TRUE,2/4/23 10:24,R_2zr1VT2jkmQXnQ7,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,60897913006845e015b8f716b8fc335a31797d43d501438e454aca035fbd5c69
2078,2/4/23 10:24,2/4/23 10:24,IP Address,100,16,TRUE,2/4/23 10:24,R_25F6IhDQQTgpfAx,*******,anonymous,EN,,Grader,,,,,,,,,_,cdf82530e264539d8799de764ff379b6abe1d4d25e472f1bf91b45b77c2383c6
2079,2/4/23 10:23,2/4/23 10:25,IP Address,100,109,TRUE,2/4/23 10:25,R_6gwDmHN1iNAG62t,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,e620f5cb9d59ef0dff5f60c5b4203bb0a0b861eb71b2426bb8f144112ad1bfad
2080,2/4/23 10:24,2/4/23 10:25,IP Address,100,49,TRUE,2/4/23 10:25,R_27rRHhrNyPWrzyb,*******,anonymous,EN,Manager,,"$60,000-79,999",45,8,,Yes,3-Jan,Yes,,certain,91e646500c021fc4b19d959dcdcece08593baa5d27fdbf338ec2f778dc54a543
2081,2/4/23 10:26,2/4/23 10:26,IP Address,100,26,TRUE,2/4/23 10:26,R_24wtxiBvGkEVYV3,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,654ff28468a39d19459cc3fc44d157e217822a507667dbe87e1f150e1e0f2d33
2082,2/4/23 10:26,2/4/23 10:26,IP Address,100,44,TRUE,2/4/23 10:26,R_erpfwVPQFkAnlVn,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,4f5c20d6376b9ae71b0e44f99f1aafcd4c70809e8e2a90af8ca61ba334c543dd
2083,2/4/23 10:24,2/4/23 10:26,IP Address,100,148,TRUE,2/4/23 10:26,R_1GwQ1I7T0sEv13D,*******,anonymous,EN,Manager,,"$80,000-99,999",40,7,,Yes,more than 10,Yes,,certain,204d3ff2087b3a6223bbe2d7824ae74d8e0e49b796dac3bb7ad522a556c00c84
2084,2/4/23 10:26,2/4/23 10:27,IP Address,100,23,TRUE,2/4/23 10:27,R_3HHVWYGulEcpcTu,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,3dc2d0c67b3c1edee854b9a46c58f6e95947512b07c95cbb03d22112883452aa
2085,2/4/23 10:24,2/4/23 10:27,IP Address,100,170,TRUE,2/4/23 10:27,R_38DbrAdCgtSgckV,*******,anonymous,EN,Business Strategist,,"$60,000-79,999",50,26,,Yes,10-Apr,Yes,,certain,9f2617542e429a2532165ebf29dd39438243c96be8857294c87082c05988238e
2086,2/4/23 10:26,2/4/23 10:27,IP Address,100,19,TRUE,2/4/23 10:27,R_1mgsOhMuLM9yuIS,*******,anonymous,EN,,customer service representative,,,,,,,,,_,93d8384774a962e2a02d7601adbc7a986a1df250797ec8c0ba96061ba85cfe40
2087,2/4/23 10:27,2/4/23 10:27,IP Address,100,12,TRUE,2/4/23 10:27,R_2rkIksFvXMEIU1w,*******,anonymous,EN,Policy Analyst,,,,,,,,,,_,768195c71ecd9f0626ede15ac978a9b08613c43702a7dbb89e5dcaf1bd70b75c
2088,2/4/23 10:27,2/4/23 10:27,IP Address,100,9,TRUE,2/4/23 10:27,R_3fivdX0a5GkYolQ,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,062c6c9d7e0fe70eb112c236d9f905ca764a9dcc515be0dee5b3d11af59ee1e5
2089,2/4/23 10:26,2/4/23 10:27,IP Address,100,27,TRUE,2/4/23 10:27,R_2U5z6g0SNh3S3ZA,*******,anonymous,EN,Administrator,,,,,,,,,,_,565a8fc5285552d8b8655f79e3991cdf5ad33350fa4fe1fbfe76a26a9b00306b
2090,2/4/23 10:27,2/4/23 10:27,IP Address,100,12,TRUE,2/4/23 10:27,R_1K7GruB1MqBjWgN,*******,anonymous,EN,,dog trainer,,,,,,,,,_,37fc7a8dfff5782b5efec01557fe5d9519dc5f021014200421140db6b60a988c
2091,2/4/23 10:27,2/4/23 10:27,IP Address,100,11,TRUE,2/4/23 10:27,R_1Hk0Na4YUKdp78F,*******,anonymous,EN,,vet tech,,,,,,,,,_,6fe8274c25be12664465a453bea5367ba39d481fc5e0d17c4df9e83563942cbc
2092,2/4/23 10:27,2/4/23 10:27,IP Address,100,35,TRUE,2/4/23 10:27,R_9GKLRdCdNw7UawF,*******,anonymous,EN,Manager,,"$120,000+",40,8,,No,0,,Yes,maybe,754a5dd29684bc5aaec12520c783fc05f608b13dfb6cd236487ab9e580f40c6e
2093,2/4/23 10:24,2/4/23 10:28,IP Address,100,207,TRUE,2/4/23 10:28,R_2AYk3H50aOOgZmb,*******,anonymous,EN,Manager,,"$120,000+",40,38,,Yes,0,,Yes,maybe,dad093468224921faeddfa246426676d9847f99d331bfb7b988bcf50240e0957
2094,2/4/23 10:27,2/4/23 10:28,IP Address,100,40,TRUE,2/4/23 10:28,R_3MKBC4Y3uVWfHTB,*******,anonymous,EN,,Professional Services Consultant,,,,,,,,,_,7a6680ff449562186423ea0e265bfb0965fce84cce092c2c6debb7babbad6dca
2095,2/4/23 10:28,2/4/23 10:28,IP Address,100,30,TRUE,2/4/23 10:28,R_qXHnOTwIPprcvW9,*******,anonymous,EN,,Insurance Claims processor,,,,,,,,,_,62867aab59cf97cb08a2237f4edc40e954b8d5784086c5173765c130c1164053
2096,2/4/23 10:28,2/4/23 10:29,IP Address,100,48,TRUE,2/4/23 10:29,R_9tQ47uvscqV8PQd,*******,anonymous,EN,Grant/Proposal Writer,,"$40,000-59,999",40,3,,Yes,10-Apr,,Yes,maybe,361126bb526d4070519393b325b3edd15e967faf215215c21e81143d31ae0292
2097,2/4/23 10:28,2/4/23 10:30,IP Address,100,135,TRUE,2/4/23 10:30,R_1pnh2mUVZE0gK3e,*******,anonymous,EN,Manager,,"$120,000+",40,31,,Yes,more than 10,Yes,,certain,6a2d30d7e8826fda8f52e381511380653c696f149a5cd7acc8701a13ae417f9a
2098,2/4/23 10:29,2/4/23 10:30,IP Address,100,46,TRUE,2/4/23 10:30,R_D7Qif4LcFrY05wd,*******,anonymous,EN,Manager,,"$60,000-79,999",45,22,,Yes,10-Apr,Yes,,certain,0f49d4577462fa9c23de5761aea6c1c8213734e460f7c8fbd04fde50ab688e3b
2099,2/4/23 10:29,2/4/23 10:30,IP Address,100,48,TRUE,2/4/23 10:30,R_3NX5tMziYO89ytg,*******,anonymous,EN,,research assistant,,,,,,,,,_,ce74b19481c66867a5fecda1ff73987a3d39c69c66580e1062b7f98b8e82a650
2100,2/4/23 10:30,2/4/23 10:30,IP Address,100,12,TRUE,2/4/23 10:30,R_2rTanZSOvAY8YJO,*******,anonymous,EN,Teacher,,,,,,,,,,_,0e9529008873ee50e35f302315f9a8665b72f163dc95641a584cd2dfb01efbe8
2101,2/4/23 10:31,2/4/23 10:31,IP Address,100,9,TRUE,2/4/23 10:31,R_6tF0QHPYC7FsqZ3,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,f088e5ea5af7fd1dc50c0e8332b99b868687d52744db13ea207943d45bea4917
2102,2/4/23 10:29,2/4/23 10:31,IP Address,100,99,TRUE,2/4/23 10:31,R_1LU5JcpWQh7cB4q,*******,anonymous,EN,Manager,,"$40,000-59,999",40,6,,Yes,more than 10,,Yes,maybe,d7db7bb21ee2e4d657522dbe3ea447bff1a79de85c66b4564ac480f59cc53c44
2103,2/4/23 10:31,2/4/23 10:31,IP Address,100,17,TRUE,2/4/23 10:31,R_1jvL6Yl33yjR6uS,*******,anonymous,EN,,Librarian,,,,,,,,,_,2e1b8ee9ace1e7644391bc303e44245c2d4a12809e7522e3500b338e88aeafbf
2104,2/4/23 10:29,2/4/23 10:31,IP Address,100,123,TRUE,2/4/23 10:31,R_3NxIQR3mYhMKff6,*******,anonymous,EN,Manager,,"$40,000-59,999",45,2,,Yes,3-Jan,,No,maybe,503b7f2a2f4e28e095e9d9c439a1fd4ea445b471df2a637bef62d5a54c7d9e71
2105,2/4/23 10:31,2/4/23 10:32,IP Address,100,51,TRUE,2/4/23 10:32,R_2qvGq6aUdd65v2h,*******,anonymous,EN,Manager,,"$60,000-79,999",45,8,,Yes,3-Jan,Yes,,certain,24e6109b8028d0f1e9fb23d5a738c4b58c915f0217afc745aaef0a24a8f61330
2106,2/4/23 10:30,2/4/23 10:32,IP Address,100,113,TRUE,2/4/23 10:32,R_12EKMd5dLNPysBh,*******,anonymous,EN,Manager,,"$40,000-59,999",50,17,,Yes,3-Jan,,Yes,maybe,2ade1efe787cbe1955b8897c70d25cd514542e5102840fbbf40fad39f88fa77b
2107,2/4/23 10:32,2/4/23 10:32,IP Address,100,48,TRUE,2/4/23 10:32,R_aVmjeSP9hdiPu9P,*******,anonymous,EN,Data Analyst or Data Scientist,,"$60,000-79,999",32,15,,No,0,,Yes,maybe,b3e7de79c20f9a023f588da4c7913b4320ac99a605ce4ce20426a7c7041c09bf
2108,2/4/23 10:32,2/4/23 10:32,IP Address,100,24,TRUE,2/4/23 10:32,R_1cSbHtukHmG2gkf,*******,anonymous,EN,,Probation officer ,,,,,,,,,_,8d8c780492d47c3abd1463f4cfcd99a0d75574df84da605e59ce744b5fab00bd
2109,2/4/23 10:32,2/4/23 10:33,IP Address,100,66,TRUE,2/4/23 10:33,R_PS79bpl5ILouJaN,*******,anonymous,EN,Manager,,"$20,000-39,999",40,2,,No,0,,Yes,maybe,0cc8053461709ff0e1ed50c8e1a45d2ef7a93183a54668736268f1ae9a5e801c
2110,2/4/23 10:33,2/4/23 10:34,IP Address,100,45,TRUE,2/4/23 10:34,R_x4w1FNENluG51ct,*******,anonymous,EN,,Fashion Designer,,,,,,,,,_,8d1d3d586da9d9c9b8c67b3c02bbf866a7f4ae3082c9eeb8bdef76bf534ac9e4
2111,2/4/23 10:34,2/4/23 10:34,IP Address,100,42,TRUE,2/4/23 10:34,R_2EcwDXpWOOwSXdl,*******,anonymous,EN,,sales associate,,,,,,,,,_,adcb78322f223b01b22a5752eb877c8c9a4095352957b61eea17cd77c686d26a
2112,2/4/23 10:34,2/4/23 10:34,IP Address,100,34,TRUE,2/4/23 10:34,R_1Qzkn1Z0dvIvEDX,*******,anonymous,EN,,Customer Service,,,,,,,,,_,927da04eb869068e9a2ee521e5efa01880c27999eac1c50854966b9e16eb367e
2113,2/4/23 10:35,2/4/23 10:36,IP Address,100,16,TRUE,2/4/23 10:36,R_sYDqnOPZl5sCfU5,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,6882bd883bf4db4c56be4dabc4a3168df7c0929e6e0b565a511b7d2f5e4520af
2114,2/4/23 10:35,2/4/23 10:36,IP Address,100,36,TRUE,2/4/23 10:36,R_1DOLrgCLZ1Vjyy0,*******,anonymous,EN,Teacher,,,,,,,,,,_,ea579ea92137e6b7b200c9b35e51dab40b4da1355f11c092430e92fdf9e4119c
2115,2/4/23 10:35,2/4/23 10:36,IP Address,100,54,TRUE,2/4/23 10:36,R_1eJH9z11AI2ZXth,*******,anonymous,EN,,Programmer,,,,,,,,,_,8e245077aab1296b8f199405c9f27f41160fa00d4dc3b54534a33a79296eb16d
2116,2/4/23 10:36,2/4/23 10:37,IP Address,100,28,TRUE,2/4/23 10:37,R_26mx5amnrdzFV4W,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,d8f16494e1671601cc2ca92b5090188b584f9ea9245f4ae0e7986e586249b5dd
2117,2/4/23 10:37,2/4/23 10:38,IP Address,100,40,TRUE,2/4/23 10:38,R_3LeiM10AsjVDOrr,*******,anonymous,EN,,baker,,,,,,,,,_,3d12774e2deef0ff22fbf7489e844972d03fed98e47a641031498270ea9f6857
2118,2/4/23 10:36,2/4/23 10:38,IP Address,100,93,TRUE,2/4/23 10:38,R_3MzDU9ycIjAqUrc,*******,anonymous,EN,Manager,,"$40,000-59,999",40,21,,Yes,more than 10,,Yes,maybe,68f239ae9e641ddcb8026259ffbd9786f0baa5bfe6e412840925c0b1b53d43cb
2119,2/4/23 10:38,2/4/23 10:38,IP Address,100,29,TRUE,2/4/23 10:38,R_3lGM8oRQqjQKgvu,*******,anonymous,EN,,QA Specialist Pharmaceuticals,,,,,,,,,_,bbd7190aa1485d6e350ac0b4e211073c1e0c332b4c845bf9cfddf8ddf7a57c3e
2120,2/4/23 10:38,2/4/23 10:38,IP Address,100,19,TRUE,2/4/23 10:38,R_Q3RLXXWglNv1RHX,*******,anonymous,EN,,Scientist,,,,,,,,,_,cfd34d4466c0e7bd89b3874d82802238d114d1b11b814487a722909cd86b56ee
2121,2/4/23 10:39,2/4/23 10:39,IP Address,100,29,TRUE,2/4/23 10:39,R_3ReZgtF7jll5km9,*******,anonymous,EN,,photographer,,,,,,,,,_,cffddbd4fd63307f1e4e95d83df0515a17d5324df56c767e84399ae7de09129b
2122,2/4/23 10:39,2/4/23 10:40,IP Address,100,15,TRUE,2/4/23 10:40,R_xD8o9o6otzf97R7,*******,anonymous,EN,Teacher,,,,,,,,,,_,66ed583510ab0f4424f6cabafa5ee0874f6a2eece6a5a33846f273baf802bb2a
2123,2/4/23 10:37,2/4/23 10:40,IP Address,100,141,TRUE,2/4/23 10:40,R_1l4AUhROO8gHBdw,*******,anonymous,EN,Business Strategist,,"$100,000-119,999",50,10,,Yes,3-Jan,Yes,,certain,c192ba4ec4084ddf9ff4053a021bfedfad8eeb5aa0452d9cda324fc925fc301d
2124,2/4/23 10:39,2/4/23 10:40,IP Address,100,37,TRUE,2/4/23 10:40,R_2OVzoraNW47oA08,*******,anonymous,EN,,Scientist,,,,,,,,,_,e23fade7a3b049648d88cd744672368b43473e811a4f589293a41cfba58231a2
2125,2/4/23 10:37,2/4/23 10:40,IP Address,100,167,TRUE,2/4/23 10:40,R_1ZEiz7GAE3jc209,*******,anonymous,EN,Manager,,"$40,000-59,999",44,5,,No,0,,Yes,maybe,52c31367b2372fd587d257f23b21f2b4a54f59f91325b35aaac63f94d422caec
2126,2/4/23 10:40,2/4/23 10:40,IP Address,100,31,TRUE,2/4/23 10:40,R_338QQEwQhHCspln,*******,anonymous,EN,,Social worker ,,,,,,,,,_,37182ac71159d1554558137de652ca97a62dc9f85536e3d02ddec077b14fad3d
2127,2/4/23 10:40,2/4/23 10:40,IP Address,100,35,TRUE,2/4/23 10:40,R_eKhNLklcaJ2zihP,*******,anonymous,EN,Manager,,"$60,000-79,999",45,4,,Yes,more than 10,,Yes,maybe,647545e53b7f86f5aea379a16ac110c99bde492108ca973bbf3d0d8559c014f9
2128,2/4/23 10:40,2/4/23 10:40,IP Address,100,25,TRUE,2/4/23 10:40,R_9YVnGXp6WdXjN7j,*******,anonymous,EN,,dispatcher,,,,,,,,,_,4003f16155004f5153608b6a483ead39eeadbd08358905b7a718122b4740daa5
2129,2/4/23 10:40,2/4/23 10:40,IP Address,100,18,TRUE,2/4/23 10:40,R_1rB83isoeNek4wT,*******,anonymous,EN,Teacher,,,,,,,,,,_,f5fc2156aba477fa6818f32e2d066e3a0a2a3abf865cce7937c9024f61e70644
2130,2/4/23 10:40,2/4/23 10:41,IP Address,100,62,TRUE,2/4/23 10:41,R_2eULSM7Zb8X3iwy,*******,anonymous,EN,Manager,,"$80,000-99,999",40,7,,No,0,,No,maybe,69ca2ddc97db108d65ebea48d52b06d58a2fda56d6c0009bc520e315782b90ef
2131,2/4/23 10:41,2/4/23 10:41,IP Address,100,8,TRUE,2/4/23 10:41,R_OpYxnrPxWwktynf,*******,anonymous,EN,Journalist,,,,,,,,,,_,0bc98992f7c5152a8f7081fef4e4ce36384f30f1eb2e9fa2811f45960b2fea51
2132,2/4/23 10:40,2/4/23 10:41,IP Address,100,56,TRUE,2/4/23 10:41,R_1Cd4JRVmOULof6d,*******,anonymous,EN,Manager,,"$40,000-59,999",45,25,,Yes,3-Jan,,Yes,maybe,1c176ebd710a0108d42eabe3463f7a8b882a087dbd5b7745e0d295e5e1bc353c
2133,2/4/23 10:41,2/4/23 10:41,IP Address,100,12,TRUE,2/4/23 10:41,R_3dM2pqztQ4OyBKg,*******,anonymous,EN,Teacher,,,,,,,,,,_,19a1ef07db86155fb84dd9212599c110a07cd890ce9d9fdf9b3be224f20df415
2134,2/4/23 10:41,2/4/23 10:42,IP Address,100,59,TRUE,2/4/23 10:42,R_2Xgl9A7PF3kjLS0,*******,anonymous,EN,Manager,,"$40,000-59,999",40,12,,No,0,,Yes,maybe,14f80e37f21e8e16227da652f730d9303669024a72233d79c478056231f7e3df
2135,2/4/23 10:41,2/4/23 10:42,IP Address,100,37,TRUE,2/4/23 10:42,R_3Dc539X6WADbv3n,*******,anonymous,EN,Manager,,"$120,000+",41,17,,No,0,,Yes,maybe,e5d99c65519cb12311717c8b2ce24f0e1357700deccf67a64bf6b20af8e01f4e
2136,2/4/23 10:37,2/4/23 10:42,IP Address,100,288,TRUE,2/4/23 10:42,R_247B3Mvq3UlNXE7,*******,anonymous,EN,Manager,,"$60,000-79,999",40,14,,Yes,10-Apr,Yes,,certain,28a0cfcdc08ad13726a7afad63f8ca8aaea99b913b384d8ad37d04b1d8e4f931
2137,2/4/23 10:42,2/4/23 10:42,IP Address,100,15,TRUE,2/4/23 10:42,R_w7VAnO6CQSMBwNb,*******,anonymous,EN,Content Creator or Blogger,,,,,,,,,,_,d94574a20e2e3574d24b4110e544ae118846471cdb27ab8cee224087c4649de9
2138,2/4/23 10:42,2/4/23 10:42,IP Address,100,28,TRUE,2/4/23 10:42,R_2rTKke6sANRLPhl,*******,anonymous,EN,Journalist,,,,,,,,,,_,b07c17e7cc6e369c2806bd431477c4164aa50c097a050b21b77c71ed0726876c
2139,2/4/23 10:42,2/4/23 10:43,IP Address,100,58,TRUE,2/4/23 10:43,R_301tBvNNkeUdxgo,*******,anonymous,EN,Management Consultant,,"$100,000-119,999",40,17,,Yes,more than 10,Yes,,certain,28c9729f096618a3dd28b1f45786a30a3ebda6e00fd7e035cad65914cd199e7f
2140,2/4/23 10:43,2/4/23 10:43,IP Address,100,18,TRUE,2/4/23 10:43,R_soQL0LAPWm1em9r,*******,anonymous,EN,,Law enforcement ,,,,,,,,,_,2e3e4ecb049230532598e065bf63adf8c48cc3d7ef722bda651b50308dbbd4c1
2141,2/4/23 10:43,2/4/23 10:43,IP Address,100,30,TRUE,2/4/23 10:43,R_3077nIjpuntLLni,*******,anonymous,EN,,R&D Chemist,,,,,,,,,_,3b96e6da1ea27acde18e209c6ca8bfd31adccc020953f673832ee6d9e5c64ffc
2142,2/4/23 10:43,2/4/23 10:44,IP Address,100,50,TRUE,2/4/23 10:44,R_3Hpft2BO7oH6M7T,*******,anonymous,EN,Manager,,"$100,000-119,999",43,4,,Yes,10-Apr,,Yes,maybe,13a55ee06e0eb94f9e1e0ee2ab39876343b6980acd5347fab94a95b68e9d08bd
2143,2/4/23 10:43,2/4/23 10:44,IP Address,100,49,TRUE,2/4/23 10:44,R_1q7WtmKBWRC1sP4,*******,anonymous,EN,,Retail Salesperson,,,,,,,,,_,7964705a0cc670e2561eb2c61b37947b2a3dc1afbf3268e608de6b73fc5c4929
2144,2/4/23 10:44,2/4/23 10:44,IP Address,100,10,TRUE,2/4/23 10:44,R_3fYJEJjJ9cwdmyy,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,00429be66ca81fa8230950985d23d7473b41f6bed63f0536fb37af0a1d08b078
2145,2/4/23 10:44,2/4/23 10:44,IP Address,100,21,TRUE,2/4/23 10:44,R_1GWvhfM2VKXQYJf,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,8936726290b6b4a17e0f061d0ab409dbf2db588b3c876d952e49495073ed20d6
2146,2/4/23 10:44,2/4/23 10:44,IP Address,100,11,TRUE,2/4/23 10:44,R_1NgDtj9caQF9bSU,*******,anonymous,EN,Teacher,,,,,,,,,,_,10ac1324c923a22201503527ee914a9716e18d6ea1ff528c1cdb3159c1a964b6
2147,2/4/23 10:44,2/4/23 10:44,IP Address,100,38,TRUE,2/4/23 10:44,R_xxyoXpJkj6EUVR7,*******,anonymous,EN,,Graphic Designer,,,,,,,,,_,ecb9f5b7a72c4fc000afd5676373856af88357958bdc9f773d66ad3e9de700ed
2148,2/4/23 10:44,2/4/23 10:44,IP Address,100,18,TRUE,2/4/23 10:44,R_2uyNAHCG2tbq84p,*******,anonymous,EN,Teacher,,,,,,,,,,_,fe8154d22606a56238b7d26cee9a028a74d23f72521a0aad2bd102b3bde36312
2149,2/4/23 10:44,2/4/23 10:45,IP Address,100,75,TRUE,2/4/23 10:45,R_2cCKgUl5r6oBpc7,*******,anonymous,EN,Copywriter,,"$40,000-59,999",30,40,,Yes,more than 10,,Yes,maybe,c0a70a96868e00cfeea2f4b307810ca4c0c7363fd6a42fcb5b8e9e535e9779c4
2150,2/4/23 10:45,2/4/23 10:45,IP Address,100,33,TRUE,2/4/23 10:45,R_PSvTCjFXVlIrxZL,*******,anonymous,EN,,Collaboration Specialist (internal consulting on O365),,,,,,,,,_,7b71429d9a850479d539d6df6959ac054bdfc51074cb679191e27e87dffc27be
2151,2/4/23 10:44,2/4/23 10:46,IP Address,100,71,TRUE,2/4/23 10:46,R_1dKv9DV0vPePynv,*******,anonymous,EN,Manager,,"$60,000-79,999",50,2,,Yes,10-Apr,,Yes,maybe,f746483a70339b48c13ece7953a3417d82eddd68e094a8f104c6cd8418e50c2f
2152,2/4/23 10:45,2/4/23 10:46,IP Address,100,64,TRUE,2/4/23 10:46,R_3kBubDzMlKE4zHY,*******,anonymous,EN,HR Professional,,"$60,000-79,999",40,7,,Yes,10-Apr,Yes,,certain,e8a68406572c14c9793607ab1d87ebcdbc876cda84e90c4591a3d6cc62b3f1f6
